CustomerID,Recency,Frequency,Monetary,TotalQuantity,Country,AvgOrderValue,Cluster,DBSCAN,Agglomerative,Segment_Name,Business_Recommendation,PC1,PC2
12886.0,68,2,1378.4,770,35,689.2,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.15412064974203937,-0.03566006951365144
12888.0,214,2,354.12,76,35,177.06,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6247746745093308,0.7534942177384542
12890.0,24,1,380.47,259,35,380.47,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3158886511417942,-0.3917146320650768
12891.0,186,3,331.0,950,35,110.33333333333331,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.43304792743371406,0.5082405395362692
12893.0,31,1,188.14,96,35,188.14,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.39099205947507315,-0.41040385318923017
12895.0,42,2,372.8,210,35,186.4,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.32663817824420105,-0.3874887461976252
12897.0,205,2,216.5,110,35,108.25,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6266720946277269,0.6711527548015707
12901.0,9,28,17654.54,23075,35,630.5192857142857,2,-1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,5.071912777662947,-1.2625422580276977
12902.0,265,1,138.68,66,35,138.68,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7866224457212133,1.132961580607408
12904.0,18,2,509.58,302,35,254.79,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.25654110705670025,-0.5229056127391598
12906.0,12,5,2919.81,1749,35,583.962,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.3051427591643968,-0.5695276124789164
12908.0,176,2,750.0,1200,35,375.0,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.37337083174024727,0.587468803589055
12909.0,40,5,2178.67,1280,35,435.734,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.13204553001939984,-0.4457504872460116
12910.0,23,8,3075.04,1692,35,384.38,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.42908513599862186,-0.7199873488346226
12912.0,3,5,1662.3,670,35,332.46,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.07043913152014321,-0.7415589129405852
12913.0,5,5,2483.63,1419,35,496.726,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.23518688648185632,-0.6542184450225621
12915.0,149,2,363.65,93,35,181.825,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.515649196158155,0.32208747202325433
12916.0,139,4,3006.15,1119,35,751.5375,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.0017724923035146905,0.37257664460303525
12917.0,128,1,594.0,120,35,594.0,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.4515098221870456,0.36812350966586804
12919.0,8,6,1335.19,673,35,222.53166666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.08023889680740022,-0.7998829525640171
12920.0,17,1,164.23,129,35,164.23,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.36994914216616365,-0.5108549435597088
12921.0,9,37,16587.09,9526,35,448.2997297297297,2,1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,3.9126280792789965,-2.0710210751724687
12922.0,161,1,405.38,370,35,405.38,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5200351399372058,0.5317464725642213
12923.0,64,1,176.97,69,35,176.97,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4504092326883266,-0.19453728611522103
12924.0,88,4,933.7,481,35,233.425,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.21104666405023248,-0.16306042464225598
12925.0,5,2,694.05,541,35,347.025,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1801495753545613,-0.5742564798655593
12928.0,35,5,2062.7000000000003,1472,35,412.5400000000001,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.15106827587758895,-0.48392096848700844
12929.0,312,1,117.85,37,35,117.85,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8712934645070789,1.4389924384315762
12930.0,78,2,415.8,252,35,207.9,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.37391267485643853,-0.1395237743928999
12931.0,22,15,42055.96,28004,35,2803.730666666667,2,-1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,6.829395511817079,0.5480556109284772
12933.0,24,3,607.53,499,35,202.51,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.18852141424446708,-0.5484936517831662
12935.0,2,7,2160.7,1853,35,308.6714285714285,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.35254843551217774,-0.8361130164363169
12936.0,17,4,1063.9,559,35,265.975,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.07256683048121014,-0.623371774395259
12937.0,15,4,1504.27,1007,35,376.0675,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.029852261795077332,-0.5892437559824937
12938.0,26,1,114.14,140,35,114.14,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3949699507260396,-0.46687036895061795
12939.0,64,8,11581.8,4876,35,1447.725,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.463745888438133,0.03355927332926137
12940.0,55,2,913.54,411,35,456.77,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.24391370685187946,-0.2067267699091588
12942.0,131,3,683.9,203,35,227.96666666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3877425064493777,0.16799999369598886
12944.0,36,2,604.51,289,35,302.255,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.27319806440908223,-0.3873001655522855
12945.0,288,1,462.95,165,35,462.95,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7370444062289341,1.3931642456009037
12947.0,144,6,1603.99,1165,35,267.33166666666665,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.058806889919454694,0.13281623539954848
12948.0,16,7,2064.95,1080,35,294.99285714285713,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.23140530659384156,-0.7626166758712768
12949.0,31,8,4167.22,2381,35,520.9025,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.5900454170446924,-0.5997195092896751
12950.0,2,3,1843.0,1380,35,614.3333333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.09906031990192442,-0.5367953225981202
12951.0,9,6,1064.07,503,35,177.345,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.03365049310092286,-0.8133561543524914
12952.0,6,4,1387.79,653,35,346.9475,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.009112468359374796,-0.6662335701637067
12953.0,10,1,329.85,84,35,329.85,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3252409338579341,-0.5047351594321312
12955.0,1,11,4757.16,3664,35,432.4690909090909,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.9833398052601985,-0.9589585858312515
12956.0,306,1,108.07,34,35,108.07,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8641589999139399,1.3957701776245508
12957.0,10,8,4017.54,2549,35,502.1925,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.630866075988663,-0.7439426298826692
12962.0,7,2,266.39,129,35,133.195,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2949642455648807,-0.6401125089031877
12963.0,8,8,1856.63,881,35,232.07875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.25447924069731864,-0.895454981311533
12965.0,89,1,771.91,283,35,771.91,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.32771109219695604,0.16881692997407843
12966.0,10,1,160.18,75,35,160.18,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.36578242868641814,-0.5598492236449988
12967.0,358,2,1660.9,438,35,830.45,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6223737867994481,1.9385324107581243
12968.0,112,1,135.95,73,35,135.95,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.5375707640419275,0.11224376827923722
12970.0,7,4,452.24,310,35,113.06,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.15065168703698772,-0.7489235890612501
12971.0,4,86,11189.91,9289,35,130.11523255813952,2,-1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,6.296139621748734,-4.9047662995443115
12974.0,198,1,144.8,24,35,144.8,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6810960703445563,0.687500274564084
12976.0,212,1,738.6,561,35,738.6,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5032252285885878,0.9832416155520513
12977.0,156,1,39.24,12,35,39.24,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.6387447090758213,0.37309991969862566
12980.0,158,9,7374.900000000001,886,35,819.4333333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.5255216737841987,0.2911712512256352
12981.0,30,2,372.22,242,35,186.11,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3034853919072335,-0.46697985892732385
12982.0,243,1,390.54,288,35,390.54,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6664043341893022,1.0720437388667345
12984.0,19,1,97.5,26,35,97.5,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.40070824583536563,-0.5210724262396328
12985.0,1,2,1239.38,1533,35,619.69,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.02285593691071351,-0.4911504953103316
12987.0,74,2,558.7,219,35,279.35,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.34996680427587107,-0.14294539068350864
12988.0,292,1,535.32,136,35,535.32,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7300757327983368,1.4427191594251147
12989.0,3,15,6924.110000000001,2943,35,461.6073333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.271138631408158,-1.1435890506231168
12990.0,31,3,409.5,200,35,136.5,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.25860845912240793,-0.5301852476165888
12991.0,23,2,503.76,405,35,251.88,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2535681032400932,-0.4886043068349769
12993.0,23,4,414.76,240,35,103.69,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.18882231081814893,-0.6469005450250043
12994.0,4,3,974.42,459,35,324.8066666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.11627522328649835,-0.64047961068412
12995.0,85,1,211.32,108,35,211.32,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4720391135197662,-0.04268341136794683
12997.0,22,4,1226.89,664,35,306.7225,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.05106559319395794,-0.5736193880705023
12999.0,196,3,455.88,342,35,151.96,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5048873648654421,0.5777754312048292
13000.0,107,3,534.85,379,35,178.28333333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.34626815211607154,-0.005779678137151373
13001.0,4,13,9818.82,5505,35,755.2938461538462,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.6901385194992828,-0.8592204043444193
13002.0,318,1,120.95,73,35,120.95,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8761469946930788,1.4806734140740276
13003.0,106,3,149.05,103,35,49.68333333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4233733075913244,-0.06191396657815204
13004.0,12,18,5655.91,4822,35,314.21722222222223,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.5396259623987287,-1.2690366005965932
13005.0,174,2,513.7,172,35,256.85,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5247921478815083,0.5152975379911885
13006.0,56,1,81.57,55,35,81.57,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.46123055113536876,-0.27902616817954207
13008.0,323,1,229.47,175,35,229.47,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8471627308103254,1.5510700563267716
13011.0,372,1,50.55,13,35,50.55,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9873465682073517,1.8167328351743692
13012.0,9,8,1661.84,824,35,207.73,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2294827017203915,-0.8994849999083032
13013.0,1,13,4810.9400000000005,2224,35,370.0723076923077,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.9235549709255888,-1.112919664864013
13014.0,11,10,3466.28,905,35,346.628,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.49078951497316253,-0.9304701088020237
13015.0,53,5,3346.28,1617,35,669.2560000000001,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2651341141383224,-0.2675925127866735
13016.0,73,3,789.89,527,35,263.2966666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.242920864326181,-0.20038643425029565
13017.0,7,1,204.0,48,35,204.0,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.35384070350364183,-0.5661670975778014
13018.0,16,28,7277.7,5435,35,259.91785714285714,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.2735278982145104,-1.770324703883016
13021.0,4,9,2616.38,1352,35,290.7088888888889,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.4322326757597461,-0.9410121312985746
13023.0,64,2,689.9,286,35,344.95,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.306379208707233,-0.1864351359518497
13026.0,1,5,975.36,1620,35,195.072,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.11642492975127819,-0.7870807072286279
13027.0,114,6,6912.0,17280,35,1152.0,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.3565737338817367,0.5680932726135932
13028.0,23,2,661.3199999999999,798,35,330.66,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.18442829579017903,-0.4548834892693111
13029.0,31,3,1247.5,134,35,415.8333333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.16495171738094483,-0.4352774999784706
13030.0,11,2,799.48,394,35,399.74,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.19129980861359702,-0.5194200334538291
13032.0,52,2,1010.18,375,35,505.09,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.22883046647161995,-0.2112644709457067
13033.0,357,1,190.55,83,35,190.55,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9222216373989998,1.7633917778718544
13034.0,55,2,642.77,369,35,321.385,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.28910856978397614,-0.25274021512117806
13035.0,74,2,921.88,644,35,460.94,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.24649419721021554,-0.07428043753696724
13037.0,138,3,881.07,431,35,293.69,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.34878515812743266,0.24158506197971902
13038.0,80,3,908.46,360,35,302.82,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2593820101501964,-0.14326392534984841
13040.0,9,2,676.99,355,35,338.495,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2108164585810206,-0.5539452392113459
13043.0,273,1,516.42,254,35,516.42,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6898531636749177,1.3121601358936423
13044.0,291,1,560.47,429,35,560.47,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6885367250572627,1.4497188609845133
13045.0,99,1,305.28000000000003,221,35,305.28000000000003,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4598050767085807,0.08320353081447422
13046.0,31,2,629.31,264,35,314.655,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2642786414576404,-0.4169616137673696
13047.0,32,10,3237.54,1391,35,323.754,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.49441942228345187,-0.7908215987319219
13048.0,14,4,1835.91,1238,35,458.9775,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.09379387057968112,-0.5621725971126786
13049.0,64,2,656.6800000000001,268,35,328.34000000000003,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.31341737657042573,-0.19232250768658213
13050.0,15,17,5836.86,3748,35,343.3447058823529,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.3692651153764364,-1.204396828740572
13052.0,212,1,348.15000000000003,222,35,348.15000000000003,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6335181959547638,0.8504130039504728
13055.0,78,3,1214.41,894,35,404.8033333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.15706254538136372,-0.11142871171053916
13058.0,25,3,271.40000000000003,52,35,90.46666666666668,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2827507381105099,-0.5888185658318867
13059.0,250,1,183.4,35,35,183.4,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7554166874477067,1.0468624643963629
13060.0,254,1,307.53,123,35,307.53,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7227994902460131,1.115383830936723
13061.0,72,1,248.61,107,35,248.61,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4423289691939846,-0.11729033866143374
13062.0,191,1,346.98,343,35,346.98,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5855665180016291,0.712319161443638
13064.0,13,4,1119.49,516,35,279.8725,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.0651141204057626,-0.6459224762691225
13065.0,373,1,205.86,74,35,205.86,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9457299523247734,1.8748431004232944
13066.0,24,2,470.8,322,35,235.4,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2697497219011792,-0.4890067829202639
13067.0,82,1,115.46,32,35,115.46,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.49830744918443187,-0.09515747708122332
13068.0,10,2,344.0,200,35,172.0,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2800364028490616,-0.6058133117330244
13069.0,1,24,4436.12,5885,35,184.8383333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.9238237761484922,-1.6987508480122249
13070.0,192,1,228.8,110,35,228.8,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6417864675278256,0.6763241774662274
13072.0,267,1,177.15,69,35,177.15,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7805720298375567,1.1588087915682244
13075.0,130,1,919.61,485,35,919.61,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.3365411761199193,0.4937777737330205
13077.0,1,4,729.27,863,35,182.3175,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.04698768990928128,-0.7539549307309644
13078.0,3,26,12627.94,5630,35,485.69,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.5883447196921936,-1.62016440838091
13079.0,4,5,220.1,62,35,44.02,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.14398244035411206,-0.8515172399826848
13080.0,179,1,58.08,120,35,58.08,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6592177237304371,0.5345644085500627
13081.0,12,11,28337.38,19068,35,2576.1254545454544,2,-1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,4.648083774291056,0.317364970148474
13082.0,126,9,3613.63,4324,35,401.5144444444445,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.6626472130485097,-0.02677862316642721
13083.0,4,2,303.75,187,35,151.875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2777802725225399,-0.6527792054695043
13085.0,158,2,416.08,216,35,208.04,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.50818552230964,0.3931599286661619
13089.0,3,97,58825.83,31070,35,606.4518556701031,3,-1,1,Frequent Buyer,Recommend complementary products and loyalty rewards.,12.635361404212965,-4.458895442027399
13090.0,9,14,8910.82,2263,35,636.4871428571429,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.2835027198593436,-0.9874045252338324
13091.0,28,1,345.82,466,35,345.82,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3063994086962769,-0.37236855877688135
13092.0,71,5,477.83,279,35,95.566,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.20234438248572012,-0.3819821750739394
13093.0,276,8,7832.47,3961,35,979.05875,0,0,0,At Risk,Provide special discounts and win-back offers.,0.6902477241509036,1.244391444575446
13094.0,21,12,1927.32,1716,35,160.61,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.552142732218153,-1.0303527956274492
13095.0,71,1,74.39999999999999,144,35,74.39999999999999,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4769536546201478,-0.1796741374368869
13097.0,33,10,6010.42,2363,35,601.042,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.8325043430615248,-0.6506041400982845
13098.0,1,28,28882.44,15968,35,1031.5157142857142,2,-1,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,5.055765113479978,-1.2095923597419023
13099.0,99,1,207.36,288,35,207.36,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4748106269321336,0.052756633276270226
13101.0,234,1,101.19,113,35,101.19,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.739460689358441,0.9150471819421446
13102.0,1,24,6424.09,4204,35,267.67041666666665,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.8715164740780899,-1.6841870692095295
13103.0,40,1,243.94,82,35,243.94,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3942700431583098,-0.33259992676699635
13104.0,3,6,1098.48,504,35,183.08,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.04672495525811081,-0.8511864953984353
13106.0,133,1,76.5,18,35,76.5,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.591961633725041,0.23195077424102412
13107.0,44,4,1531.62,1293,35,382.905,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.0188491805393978,-0.3881037739871173
13108.0,373,1,350.06,298,35,350.06,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.886125909776321,1.9257610053582954
13109.0,60,2,786.54,520,35,393.27,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2582848098931472,-0.1925509429535298
13110.0,31,7,1488.67,388,35,212.6671428571429,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.07530441116021519,-0.7073559560696455
13113.0,1,24,12245.96,3045,35,510.2483333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.1558431236638342,-1.570603151422091
13115.0,12,4,2294.78,1567,35,573.695,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.1843588090091715,-0.5286480632379591
13116.0,138,1,501.14,291,35,501.14,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.46951490227558534,0.4079395732286642
13117.0,22,8,984.91,945,35,123.11375,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.16421211088188056,-0.8439799795698881
13118.0,20,5,1197.81,410,35,239.562,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.03320879849134849,-0.6670003238464044
13120.0,239,1,30.6,12,35,30.6,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7757657081810687,0.9236167288250461
13121.0,269,1,283.73,252,35,283.73,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7377441214724927,1.2101043751260452
13122.0,94,2,922.39,585,35,461.195,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2858088517183901,0.058021689141640465
13124.0,90,3,3866.33,2147,35,1288.7766666666666,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.28972788681553824,0.29646178443849164
13126.0,5,8,2099.64,2143,35,262.455,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.42694206864434325,-0.8796668141485628
13127.0,78,1,259.17,127,35,259.17,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4473058041334998,-0.07349511272472435
13130.0,94,1,64.0,32,35,64.0,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.5298056643465849,-0.03182452699811087
13131.0,23,3,1073.3,447,35,357.76666666666665,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.13661966851230914,-0.5026979296591287
13132.0,262,1,77.3,20,35,77.3,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8013774457024334,1.0922185880769324
13133.0,274,2,109.8,32,35,54.9,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7638615295795482,1.1118470953841684
13134.0,86,4,1793.58,1059,35,448.395,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.04865638939665335,-0.08931268797170269
13135.0,197,1,3096.0,4300,35,3096.0,0,0,2,At Risk,Provide special discounts and win-back offers.,0.5045412876533686,1.7171088720744399
13136.0,56,5,2607.61,1328,35,521.522,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.15386891715226392,-0.3069041062297288
13137.0,11,8,3650.41,2226,35,456.30125,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.5601354862503715,-0.7614988712016492
13138.0,22,6,962.39,473,35,160.39833333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.0004341505802483358,-0.7336093535348704
13139.0,16,7,5064.94,2425,35,723.5628571428571,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.6546168652441459,-0.5722734312469947
13140.0,108,3,423.72,186,35,141.24,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.38376642191904914,-0.015501436389746066
13141.0,85,5,2388.75,1548,35,477.75,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.1107018382768224,-0.1253907059882594
13142.0,19,1,307.09,258,35,307.09,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.32495297611500057,-0.4488284284906317
13144.0,333,1,110.95,21,35,110.95,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9089185595079142,1.576451759987712
13145.0,40,4,618.52,145,35,154.63,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.20572864487201525,-0.5173076511655007
13146.0,26,1,228.91,154,35,228.91,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.36662674079826274,-0.4294404134696672
13147.0,10,4,712.8000000000001,144,35,178.20000000000002,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.14696437142923696,-0.708966290016971
13148.0,29,12,3707.12,1975,35,308.9266666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.7097854914788047,-0.9074803439681091
13149.0,14,4,1676.06,1280,35,419.015,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.08158242248758239,-0.5755442425308943
13151.0,296,1,1257.87,363,35,1257.87,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5420026528157823,1.707647190500211
13153.0,6,1,486.22,418,35,486.22,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2435112019414679,-0.4744689711455388
